NUM_FATT,DATA,COD_CLIE,QUANTITA,GRUPPO,PRESTAZION,PREZZO,IVA,ENPAV
1128,06/09/2018,6445,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1128,06/09/2018,6445,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1128,06/09/2018,6445,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1128,06/09/2018,6445,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,28.13,6.31,0.56
1128,06/09/2018,6445,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1129,06/09/2018,5094,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1130,06/09/2018,6448,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1131,07/09/2018,6058,1,AMBULATORIO,VISITA + TERAPIA,44.20,9.92,0.88
1131,07/09/2018,6058,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1131,07/09/2018,6058,1,ANALISI,PROFILO RENALE + PRELIEVO,16.07,3.61,0.32
1132,07/09/2018,3400,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1132,07/09/2018,3400,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1133,07/09/2018,5657,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1133,07/09/2018,5657,1,AMBULATORIO,VISITA + TERAPIA,36.17,8.11,0.72
1133,07/09/2018,5657,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1134,10/09/2018,6461,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1134,10/09/2018,6461,1,AMBULATORIO,SOMMINISTRAZIONE,5.63,1.26,0.11
1135,10/09/2018,3973,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1136,10/09/2018,6462,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1137,10/09/2018,4520,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1137,10/09/2018,4520,1,AMBULATORIO,SOMMINISTRAZIONE,12.06,2.70,0.24
1138,10/09/2018,6412,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1138,10/09/2018,6412,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1139,10/09/2018,5242,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1140,10/09/2018,2728,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1141,10/09/2018,2468,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1141,10/09/2018,2468,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1142,11/09/2018,6443,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1143,11/09/2018,5930,1,ANALISI,PROFILO BIOCHIMICO 15,40.18,9.02,0.80
1144,11/09/2018,5372,1,ANALISI,ESAMI DI LABORATORIO,20.09,4.51,0.40
1145,11/09/2018,4507,1,AMBULATORIO,RILASCIO RICETTA,8.04,1.80,0.16
1146,11/09/2018,2468,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1146,11/09/2018,2468,1,AMBULATORIO,SOMMINISTRAZIONE,16.07,3.61,0.32
1147,11/09/2018,6412,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1148,11/09/2018,6463,1,AMBULATORIO,VISITA + TERAPIA,32.15,7.21,0.64
1149,11/09/2018,6385,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1150,11/09/2018,3292,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1151,11/09/2018,2216,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1152,11/09/2018,6405,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1153,11/09/2018,6464,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1154,11/09/2018,6465,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1155,12/09/2018,6415,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1156,12/09/2018,5930,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1157,12/09/2018,4322,1,AMBULATORIO,SOMMINISTRAZIONE,8.04,1.80,0.16
1157,12/09/2018,4322,1,CHIRURGIA,SUTURE CUTANEE,40.18,9.02,0.80
1158,12/09/2018,845,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1158,12/09/2018,845,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,8.04,1.80,0.16
1158,12/09/2018,845,1,AMBULATORIO,SOMMINISTRAZIONE,25.72,5.77,0.51
1159,12/09/2018,4264,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1160,12/09/2018,5922,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,26.52,5.95,0.53
1161,12/09/2018,6064,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1162,12/09/2018,5479,1,ANALISI,PROFILO TIROIDEO IN SERVICE,48.22,10.82,0.96
1162,12/09/2018,5479,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1163,12/09/2018,1966,1,ANALISI,EMOCROMO CON FORMULA,24.11,5.41,0.48
1164,12/09/2018,4362,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1164,12/09/2018,4362,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1164,12/09/2018,4362,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1165,13/09/2018,4362,1,AMBULATORIO,INDAGINE XGRAFICA,40.18,9.02,0.80
1165,13/09/2018,4362,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1166,13/09/2018,4921,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1166,13/09/2018,4921,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1167,13/09/2018,6417,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1168,13/09/2018,3418,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1169,13/09/2018,6411,1,VACCINAZIONI,VACCINO VERSIFEL CVR,32.15,7.21,0.64
1170,13/09/2018,3867,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1170,13/09/2018,3867,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1171,13/09/2018,4802,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1172,13/09/2018,6466,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1173,14/09/2018,5373,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1173,14/09/2018,5373,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1173,14/09/2018,5373,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1174,14/09/2018,4362,1,AMBULATORIO,SMALTIMENTO CARCASSA,64.28,14.43,1.29
1175,14/09/2018,4322,2,AMBULATORIO,MEDICAZIONE,40.18,9.02,0.80
1175,14/09/2018,4322,1,AMBULATORIO,SOMMINISTRAZIONE,20.09,4.51,0.40
1176,14/09/2018,5373,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1178,17/09/2018,5668,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1178,17/09/2018,5668,1,AMBULATORIO,SOMMINISTRAZIONE,12.06,2.70,0.24
1179,17/09/2018,6067,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1180,17/09/2018,6462,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1181,17/09/2018,2673,1,AMBULATORIO,VISITA,32.15,7.21,0.64
1181,17/09/2018,2673,1,AMBULATORIO,TERAPIA E.V.,24.11,5.41,0.48
1181,17/09/2018,2673,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1181,17/09/2018,2673,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1181,17/09/2018,2673,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,26.52,5.95,0.53
1182,17/09/2018,3642,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1183,17/09/2018,5373,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1184,18/09/2018,364,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1185,18/09/2018,6467,1,AMBULATORIO,TERAPIA E.V.,40.18,9.02,0.80
1185,18/09/2018,6467,1,ANALISI,ESAMI DI LABORATORIO,16.07,3.61,0.32
1185,18/09/2018,6467,1,AMBULATORIO,EUTANASIA,24.11,5.41,0.48
1185,18/09/2018,6467,1,AMBULATORIO,CERTIFICAZIONE DECESSO,16.07,3.61,0.32
1186,18/09/2018,5112,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1186,18/09/2018,5112,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1186,18/09/2018,5112,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1187,18/09/2018,3950,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1187,18/09/2018,3950,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1188,18/09/2018,6212,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1189,18/09/2018,4006,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1190,18/09/2018,5657,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1191,18/09/2018,6469,1,AMBULATORIO,INDAGINE XGRAFICA + SEDAZIONE,156.71,35.16,3.13
1191,18/09/2018,6469,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1192,19/09/2018,794,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1193,19/09/2018,6470,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1193,19/09/2018,6470,1,AMBULATORIO,TERAPIA,16.07,3.61,0.32
1194,19/09/2018,4503,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1195,19/09/2018,4275,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1195,19/09/2018,4275,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1196,19/09/2018,5345,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1198,19/09/2018,2425,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1199,19/09/2018,4768,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1200,19/09/2018,3125,1,ANALISI,TEST SNAP LEISHMANIA,16.07,3.61,0.32
1177,14/09/2018,953,2,VACCINAZIONI,VERSICAN DHPPI+L4,80.36,18.03,1.61
1197,19/09/2018,4937,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1201,20/09/2018,4738,1,CHIRURGIA,INTERVENTO CHIRURGICO + ANESTESIA,100.45,22.54,2.01
1202,20/09/2018,6365,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1203,20/09/2018,6471,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1203,20/09/2018,6471,1,AMBULATORIO,SOMMINISTRAZIONE,1.21,0.27,0.02
1204,20/09/2018,6450,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1205,21/09/2018,2397,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1205,21/09/2018,2397,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1206,21/09/2018,6291,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1206,21/09/2018,6291,1,AMBULATORIO,INDAGINE XGRAFICA,24.11,5.41,0.48
1206,21/09/2018,6291,1,AMBULATORIO,SOMMINISTRAZIONE,24.11,5.41,0.48
1207,21/09/2018,5905,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1208,21/09/2018,6446,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1209,24/09/2018,6421,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1209,24/09/2018,6421,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,8.04,1.80,0.16
1210,24/09/2018,5401,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1210,24/09/2018,5401,1,AMBULATORIO,SOMMINISTRAZIONE,16.07,3.61,0.32
1211,24/09/2018,6360,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1212,24/09/2018,6414,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1213,24/09/2018,5235,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1214,24/09/2018,6472,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1215,24/09/2018,5111,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1216,24/09/2018,2468,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1217,24/09/2018,1518,1,AMBULATORIO,VISITA + TERAPIA,40.18,9.02,0.80
1218,25/09/2018,5930,1,ANALISI,ESAMI DI LABORATORIO,20.09,4.51,0.40
1219,25/09/2018,3064,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1219,25/09/2018,3064,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1220,26/09/2018,6210,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1220,26/09/2018,6210,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1221,27/09/2018,5821,1,AMBULATORIO,TERAPIA S.C.,20.09,4.51,0.40
1222,27/09/2018,6427,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1223,27/09/2018,4230,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1224,27/09/2018,5656,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1225,27/09/2018,6306,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1226,27/09/2018,6473,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1227,27/09/2018,1356,1,ANALISI,ESAME CITOLOGICO,32.15,7.21,0.64
1227,27/09/2018,1356,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1228,27/09/2018,2397,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1229,27/09/2018,6474,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1230,27/09/2018,6450,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1231,28/09/2018,4921,1,AMBULATORIO,ESAME COPROLOGICO,8.04,1.80,0.16
1231,28/09/2018,4921,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1232,28/09/2018,6475,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1232,28/09/2018,6475,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1232,28/09/2018,6475,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1233,28/09/2018,6402,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1233,28/09/2018,6402,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1234,28/09/2018,6187,1,AMBULATORIO,VISITA,28.13,6.31,0.56
1235,01/10/2018,6456,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1236,01/10/2018,3092,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1237,01/10/2018,6403,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1238,02/10/2018,6454,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1239,02/10/2018,6275,1,ANALISI,PROFILO BIOCHIMICO 10,28.13,6.31,0.56
1239,02/10/2018,6275,1,ANALISI,FENOBARBITALEMIA,28.13,6.31,0.56
1240,02/10/2018,6394,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1241,02/10/2018,6276,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1242,02/10/2018,130,1,AMBULATORIO,VISITA + TERAPIA,40.18,9.02,0.80
1243,02/10/2018,5549,1,AMBULATORIO,VISITA + TERAPIA,40.18,9.02,0.80
1243,02/10/2018,5549,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1243,02/10/2018,5549,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1244,03/10/2018,6446,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1245,03/10/2018,1107,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1246,03/10/2018,5846,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1247,03/10/2018,6476,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1247,03/10/2018,6476,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1247,03/10/2018,6476,1,AMBULATORIO,SOMMINISTRAZIONE,12.06,2.70,0.24
1248,03/10/2018,5549,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1249,03/10/2018,4426,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1250,04/10/2018,6193,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1251,04/10/2018,6448,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1252,04/10/2018,5390,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1253,04/10/2018,4426,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1253,04/10/2018,4426,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1254,04/10/2018,3125,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1255,04/10/2018,2333,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1256,04/10/2018,5656,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1256,04/10/2018,5656,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1257,04/10/2018,105,1,AMBULATORIO,VISITA+ SEDAZIONE,40.18,9.02,0.80
1257,04/10/2018,105,1,AMBULATORIO,TERAPIA,24.11,5.41,0.48
1258,05/10/2018,4426,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1259,05/10/2018,1356,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1259,05/10/2018,1356,1,ANALISI,PROFILO BIOCHIMICO 15,36.17,8.11,0.72
1260,05/10/2018,5094,1,AMBULATORIO,SOMMINISTRAZIONE,16.07,3.61,0.32
1261,08/10/2018,6445,1,AMBULATORIO,EUTANASIA + SMALTIMENTO CARCASSA,112.50,25.25,2.25
1262,08/10/2018,2230,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1263,08/10/2018,4889,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1264,08/10/2018,5961,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1264,08/10/2018,5961,1,AMBULATORIO,SOMMINISTRAZIONE,4.02,0.90,0.08
1265,08/10/2018,6478,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1265,08/10/2018,6478,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1265,08/10/2018,6478,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1266,08/10/2018,6479,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1266,08/10/2018,6479,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1267,08/10/2018,3064,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1268,09/10/2018,5730,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1269,09/10/2018,4373,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1270,09/10/2018,6478,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1270,09/10/2018,6478,1,AMBULATORIO,TERAPIA S.C.,8.04,1.80,0.16
1271,09/10/2018,5656,1,CHIRURGIA,INTERVENTO CHIRURGICO + ANESTESIA,208.93,46.89,4.18
1271,09/10/2018,5656,1,AMBULATORIO,INDAGINE XGRAFICA,32.15,7.21,0.64
1271,09/10/2018,5656,1,ANALISI,ESAME ISTOLOGICO,80.36,18.03,1.61
1272,09/10/2018,6443,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1273,10/10/2018,2230,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1273,10/10/2018,2230,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1274,10/10/2018,5373,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1275,10/10/2018,5595,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1276,10/10/2018,6471,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1277,10/10/2018,5687,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1278,10/10/2018,5094,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1278,10/10/2018,5094,1,ANALISI,PROFILO RENALE + PRELIEVO,12.06,2.70,0.24
1278,10/10/2018,5094,1,CHIRURGIA,INTERVENTO CHIRURGICO + ANESTESIA,168.75,37.87,3.38
1279,10/10/2018,5422,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1279,10/10/2018,5422,1,AMBULATORIO,SOMMINISTRAZIONE,24.11,5.41,0.48
1280,10/10/2018,4837,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1281,11/10/2018,5242,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1282,11/10/2018,6481,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1283,11/10/2018,3248,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1284,11/10/2018,5068,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1285,12/10/2018,5688,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1285,12/10/2018,5688,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1285,12/10/2018,5688,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1286,12/10/2018,5886,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1287,12/10/2018,3077,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1288,12/10/2018,1935,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1288,12/10/2018,1935,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1288,12/10/2018,1935,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1288,12/10/2018,1935,1,ANALISI,TEST SNAP LEISHMANIA,16.07,3.61,0.32
1289,12/10/2018,5550,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1289,12/10/2018,5550,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,8.04,1.80,0.16
1290,15/10/2018,4596,1,ANALISI,TEST SNAP 4DX + SNAP LEISH,32.15,7.21,0.64
1291,15/10/2018,3292,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1292,15/10/2018,4953,1,VACCINAZIONI,VERSICAN DHPPI+L4,40.18,9.02,0.80
1293,15/10/2018,1935,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1294,15/10/2018,1107,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1295,15/10/2018,6480,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1295,15/10/2018,6480,1,AMBULATORIO,APPLICAZIONE MICROCHIP,24.11,5.41,0.48
1296,15/10/2018,6474,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1297,15/10/2018,4426,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1298,15/10/2018,3616,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1298,15/10/2018,3616,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1298,15/10/2018,3616,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,44.20,9.92,0.88
1299,16/10/2018,3616,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1300,16/10/2018,2242,1,AMBULATORIO,ESAME ECOGRAFICO,40.18,9.02,0.80
1300,16/10/2018,2242,1,AMBULATORIO,SOMMINISTRAZIONE,12.06,2.70,0.24
1300,16/10/2018,2242,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1300,16/10/2018,2242,1,ANALISI,ESAME DELLE URINE,8.04,1.80,0.16
1301,17/10/2018,794,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1302,17/10/2018,6483,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1302,17/10/2018,6483,1,AMBULATORIO,SOMMINISTRAZIONE,8.04,1.80,0.16
1302,17/10/2018,6483,1,AMBULATORIO,TRATTAMENTO ANTIPARASSITARIO,8.04,1.80,0.16
1303,17/10/2018,6484,1,AMBULATORIO,VISITA + TERAPIA,28.13,6.31,0.56
1304,17/10/2018,3077,1,ANALISI,CONTROLLO GLICEMICO GIORNALIERO (2 TEST),12.06,2.70,0.24
1305,18/10/2018,6465,1,VACCINAZIONI,VERSICAN DHPPI,24.11,5.41,0.48
1306,18/10/2018,2497,1,AMBULATORIO,VISITA,28.13,6.31,0.56
1307,18/10/2018,6467,1,VACCINAZIONI,VERSICAN DHPPI+L4,32.15,7.21,0.64
1308,18/10/2018,1471,1,AMBULATORIO,PRESCRIZIONE PER PROSEGUIMENTO TERAPIA,8.04,1.80,0.16
1309,18/10/2018,136,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1310,18/10/2018,6486,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1311,18/10/2018,6450,1,VACCINAZIONI,VERSICAN L4,24.11,5.41,0.48
1312,19/10/2018,3616,1,AMBULATORIO,INDAGINE XGRAFICA,20.09,4.51,0.40
1312,19/10/2018,3616,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1313,19/10/2018,6103,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1314,19/10/2018,4596,1,ANALISI,ESAMI DI LABORATORIO,32.15,7.21,0.64
1315,19/10/2018,6487,1,AMBULATORIO,VISITA+ES. COPROLOGICO,28.13,6.31,0.56
1316,19/10/2018,4467,1,AMBULATORIO,VISITA,24.11,5.41,0.48
1317,19/10/2018,1966,1,ANALISI,EMOCROMO CON FORMULA,20.09,4.51,0.40
1317,19/10/2018,1966,1,ANALISI,PROFILO BIOCHIMICO 15+ ELETTROLITI,36.17,8.11,0.72
